ms_subclass,ms_zoning,lot_area,lot_shape,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,garage_type,garage_finish,garage_area,paved_drive,wood_deck_sf,mo_sold,sale_type,saleprice,pool,porch,age
50,RL,9525,3,Lvl,Inside,Edwards,1Fam,1.5Fin,6,5,1953,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,468.0,532.0,3,4,1068,541,1609,0,0,1,1,5,3,0,Attchd,1,305.0,2,0,7,WD ,149900,0,0,53
50,RM,7425,2,Bnk,Corner,BrkSide,1Fam,1.5Fin,7,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,1,0.0,672.0,4,4,1195,473,1668,0,0,1,1,3,4,0,Attchd,1,252.0,2,210,8,WD ,108000,0,0,63
20,RL,7990,2,Lvl,Inside,CollgCr,1Fam,1Story,5,6,1975,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,1,0.0,924.0,3,4,924,0,924,0,0,1,0,3,3,0,Detchd,1,280.0,2,0,4,WD ,110000,0,0,33
160,RM,1300,3,Lvl,Inside,Blueste,TwnhsE,2Story,6,6,1980,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,5,285.0,276.0,3,4,561,668,1229,0,0,1,1,2,3,1,Attchd,3,462.0,2,150,5,WD ,124000,0,0,29
45,RL,5500,3,Lvl,Inside,OldTown,1Fam,1.5Unf,4,6,1956,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,882.0,5,4,882,0,882,0,0,1,0,1,3,0,NA,0,0.0,2,0,4,WD ,103200,0,0,51
120,FV,3606,3,Lvl,Inside,Somerst,TwnhsE,1Story,7,5,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,6,937.0,415.0,5,4,1352,0,1352,1,0,2,0,2,4,1,Attchd,2,466.0,2,0,8,New,194000,0,1,1
20,RL,8978,2,Lvl,Corner,Sawyer,1Fam,1Story,5,5,1968,Gable,Plywood,Plywood,None,0.0,3,3,PConc,3,3,1,1,0.0,948.0,3,4,948,0,948,0,0,1,0,3,3,0,Attchd,1,300.0,2,147,5,WD ,108000,0,0,39
20,RL,9079,2,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1961,Gable,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,1,4,864.0,0.0,3,4,864,0,864,0,0,1,0,2,3,0,Attchd,1,440.0,2,158,7,WD ,122000,0,0,48
150,RL,1700,3,HLS,Inside,ClearCr,Twnhs,1.5Fin,7,5,1981,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,397.0,33.0,3,4,880,680,1700,1,0,2,1,2,4,0,Basment,3,450.0,2,188,4,WD ,148400,0,1,26
20,RL,9571,3,Lvl,Inside,Edwards,1Fam,1Story,5,3,1958,Gable,BrkComm,Brk Cmn,None,0.0,3,2,CBlock,3,2,1,1,0.0,1276.0,3,3,1276,0,1276,0,0,1,0,3,3,0,Attchd,1,350.0,2,0,6,COD,60000,0,0,51
20,RL,9938,3,Lvl,Inside,SawyerW,1Fam,1Story,7,5,1994,Gable,HdBoard,HdBoard,BrkFace,251.0,4,3,PConc,4,3,1,6,1271.0,331.0,5,4,1626,0,1626,1,0,2,1,3,4,1,Attchd,2,534.0,2,424,4,WD ,226500,0,1,14
20,C (all),9000,3,Lvl,Inside,IDOTRR,1Fam,1Story,2,3,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,3,4,50.0,430.0,3,3,480,0,480,1,0,0,0,1,3,0,Detchd,1,308.0,2,0,10,WD ,35311,0,0,57
90,RL,7840,2,Lvl,CulDSac,Edwards,Duplex,SFoyer,6,5,1975,Flat,Plywood,Wd Shng,BrkFace,355.0,3,3,CBlock,4,3,4,6,976.0,0.0,3,4,1012,0,1012,0,2,2,0,4,3,0,NA,0,0.0,2,0,10,WD ,127500,0,0,31
20,RL,12395,3,Lvl,Corner,Mitchel,1Fam,1Story,5,6,1984,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,647.0,217.0,3,4,889,0,889,0,0,1,0,3,3,0,Attchd,1,484.0,2,0,4,WD ,137500,0,0,24
80,RL,9638,2,Lvl,CulDSac,Edwards,1Fam,SLvl,6,6,1977,Hip,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,368.0,541.0,3,4,1117,0,1117,1,0,1,0,3,3,1,Attchd,2,542.0,2,292,11,WD ,147000,0,0,31
60,RL,13418,3,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,Stone,132.0,4,3,PConc,5,3,3,1,0.0,1117.0,5,4,1132,1320,2452,0,0,3,1,4,4,1,BuiltIn,3,691.0,2,113,9,WD ,309000,0,1,2
20,RL,17597,3,Bnk,Inside,Crawfor,1Fam,1Story,7,9,2009,Hip,BrkFace,BrkFace,None,0.0,4,4,CBlock,4,3,1,6,803.0,581.0,3,4,2365,0,2365,1,0,2,0,3,5,2,Attchd,3,551.0,2,200,7,WD ,315000,0,1,38
20,RL,8872,3,Lvl,Corner,NAmes,1Fam,1Story,5,8,2008,Gable,VinylSd,VinylSd,BrkFace,300.0,3,3,CBlock,3,3,1,5,595.0,317.0,5,4,912,0,912,1,0,1,0,2,4,0,Detchd,1,576.0,2,0,12,WD ,147000,0,1,43
120,RL,3982,3,Lvl,Inside,Blmngtn,TwnhsE,1Story,8,5,2006,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,3,6,1154.0,366.0,5,4,1567,0,1567,1,0,2,0,1,5,1,Attchd,3,648.0,2,312,10,New,264561,0,0,0
80,RL,7134,3,Bnk,Inside,NAmes,1Fam,SLvl,5,5,1955,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,384.0,0.0,3,4,1360,0,1360,0,0,1,0,3,3,1,Detchd,1,572.0,2,0,2,WD ,130000,0,1,52
160,FV,2117,3,Lvl,Inside,Somerst,Twnhs,2Story,6,5,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,6,436.0,320.0,5,4,769,756,1525,0,0,2,1,3,4,1,Detchd,1,440.0,2,0,6,WD ,177000,0,0,7
50,RM,8155,3,Lvl,Inside,IDOTRR,1Fam,1.5Fin,5,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,1,0.0,780.0,4,3,780,420,1200,0,0,1,0,4,3,0,NA,0,0.0,2,0,7,WD ,119000,0,1,78
20,RL,5500,3,Lvl,Inside,SWISU,1Fam,1Story,7,5,2004,Shed,VinylSd,VinylSd,None,0.0,3,3,PConc,4,4,2,6,510.0,190.0,5,4,1073,0,1073,1,0,2,0,2,3,0,Detchd,1,246.0,2,0,5,WD ,157000,0,1,2
20,RL,11553,2,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1968,Hip,Plywood,Plywood,BrkFace,188.0,3,3,CBlock,3,3,1,4,673.0,378.0,3,4,1159,0,1159,0,0,1,1,3,3,1,Attchd,1,336.0,2,466,7,WD ,158000,0,0,38
50,RL,7150,3,Lvl,Inside,NAmes,1Fam,1.5Fin,4,4,1955,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,150.0,1040.0,4,4,1040,500,1540,1,0,1,0,4,2,0,Detchd,1,352.0,2,0,8,WD ,115000,0,0,52
20,RL,6285,3,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1977,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,2,138.0,405.0,3,4,894,0,894,1,0,1,0,2,3,0,Detchd,1,308.0,2,192,3,WD ,120750,0,0,30
60,FV,7500,3,Lvl,Inside,Somerst,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,533.0,281.0,5,4,814,860,1674,1,0,2,1,3,4,0,Attchd,2,663.0,2,0,1,WD ,216000,0,1,10
160,RM,2001,3,Lvl,Inside,MeadowV,Twnhs,2Story,4,5,1970,Gable,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0.0,546.0,2,4,546,546,1092,0,0,1,1,3,3,0,Attchd,1,286.0,2,0,1,WD ,75000,0,0,37
20,RL,19508,3,Lvl,Inside,Veenker,1Fam,1Story,6,5,1974,Gable,HdBoard,ImStucc,BrkFace,144.0,3,3,CBlock,3,3,3,5,800.0,630.0,3,4,1430,0,1430,0,1,2,0,3,3,2,Attchd,1,484.0,2,117,7,WD ,192000,0,1,34
80,RL,7176,2,Lvl,CulDSac,Sawyer,1Fam,SLvl,6,6,1978,Gable,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,4,4,6,794.0,166.0,2,4,1040,0,1040,1,0,1,0,3,3,1,Detchd,1,616.0,2,131,7,WD ,160500,0,1,28
20,RL,10652,2,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1494.0,5,4,1494,0,1494,0,0,2,0,3,4,1,Attchd,2,840.0,2,160,8,New,279500,0,1,1
85,RL,11235,3,Lvl,Corner,Sawyer,1Fam,SFoyer,5,6,1963,Gable,HdBoard,Wd Sdng,None,0.0,3,3,CBlock,4,3,3,5,784.0,197.0,3,4,1075,0,1075,1,0,1,0,3,4,0,Detchd,1,440.0,2,64,5,WD ,148000,0,1,45
20,RL,10265,2,Lvl,Inside,Sawyer,1Fam,1Story,5,7,2005,Gable,HdBoard,HdBoard,None,0.0,3,2,CBlock,3,3,1,5,758.0,234.0,5,4,992,0,992,1,0,1,0,3,4,0,Attchd,2,294.0,2,204,7,WD ,145000,0,0,41
60,RL,14541,2,Lvl,Corner,NoRidge,1Fam,2Story,8,7,1993,Gable,MetalSd,MetalSd,None,0.0,4,4,PConc,4,4,1,6,1012.0,326.0,5,4,1352,1168,2520,1,0,2,1,5,4,1,Attchd,2,796.0,2,209,11,WD ,310000,0,1,13
80,RL,10184,3,Lvl,Inside,NAmes,1Fam,SLvl,6,5,1963,Gable,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3,3,3,5,580.0,503.0,3,4,1146,0,1146,0,1,1,0,3,3,1,Attchd,1,294.0,2,345,6,WD ,165000,0,1,43
60,RL,46589,1,Lvl,CulDSac,NoRidge,1Fam,2Story,8,7,2005,Hip,VinylSd,VinylSd,BrkFace,528.0,4,3,PConc,4,4,1,6,1361.0,88.0,5,4,1686,762,2448,1,0,2,1,4,4,1,Attchd,2,711.0,2,517,7,WD ,402000,0,1,15
60,FV,10625,3,Lvl,Inside,Somerst,1Fam,2Story,7,5,2005,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1026.0,5,4,1026,932,1958,0,0,2,1,3,4,1,Attchd,3,936.0,2,154,7,WD ,250000,0,1,3
180,RM,1470,3,Lvl,Inside,MeadowV,Twnhs,SFoyer,4,6,1970,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,6,522.0,108.0,3,4,630,0,630,1,0,1,0,1,3,0,NA,0,0.0,2,0,4,WD ,73000,0,0,36
90,RL,9000,3,Lvl,FR2,NAmes,Duplex,2Story,5,5,1974,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,896.0,3,4,896,896,1792,0,0,2,2,4,3,0,NA,0,0.0,2,32,9,WD ,136000,0,1,35
120,RL,5911,3,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2005,Hip,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,1,6,472.0,1088.0,5,4,1565,0,1565,1,0,2,0,2,5,1,Attchd,2,556.0,2,196,3,WD ,282500,0,1,1
20,RL,8987,3,Lvl,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,1,1,0.0,1595.0,5,4,1595,0,1595,0,0,2,0,2,4,1,Attchd,2,880.0,2,144,5,WD ,221500,0,0,5
20,RL,17871,1,Lvl,Inside,Crawfor,1Fam,1Story,4,5,1996,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1680.0,4,4,1680,0,1680,0,0,2,0,4,4,0,Attchd,1,628.0,2,152,6,WD ,170000,0,0,12
20,RL,11500,2,Lvl,Inside,NAmes,1Fam,1Story,6,4,1967,Gable,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,2,1,4,872.0,108.0,4,4,1040,0,1040,1,0,1,0,3,3,1,Attchd,2,480.0,2,0,5,WD ,163000,0,1,42
60,RL,12257,2,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,3,2,56.0,1198.0,5,4,1328,1203,2531,0,0,2,1,4,4,1,Attchd,2,752.0,2,222,11,WD ,290000,0,1,12
60,RL,9044,2,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1997,Gable,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,1,6,1225.0,100.0,5,4,1335,1203,2538,0,0,2,1,4,4,1,Attchd,2,933.0,2,198,5,WD ,330000,0,1,11
160,RM,1680,3,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1973,Gable,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,4,254.0,229.0,3,4,483,504,987,1,0,1,1,2,3,0,Detchd,1,264.0,2,0,7,WD ,111000,0,0,36
60,RL,9468,1,Lvl,CulDSac,CollgCr,1Fam,2Story,6,5,1999,Gable,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4,3,2,6,639.0,201.0,5,4,840,915,1755,1,0,2,1,3,3,1,Attchd,2,530.0,2,176,8,WD ,214000,0,1,7
20,RL,9373,2,Lvl,Corner,NAmes,1Fam,1Story,5,6,1953,Gable,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,1,3,500.0,456.0,3,4,1152,0,1152,0,0,1,1,3,3,0,Detchd,1,636.0,2,0,5,WD ,137500,0,0,55
60,FV,7000,3,Lvl,Inside,Somerst,1Fam,2Story,7,5,2003,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,6,622.0,304.0,5,4,1016,868,1884,1,0,2,1,3,5,1,Attchd,2,581.0,2,0,6,WD ,240900,0,1,6
60,RL,10186,2,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1992,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674.0,76.0,5,4,1061,862,1923,1,0,2,1,3,4,1,Attchd,2,564.0,2,240,6,WD ,190000,0,1,18
20,RL,11664,3,Lvl,Corner,CollgCr,1Fam,1Story,7,5,2002,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1234.0,335.0,5,4,1611,0,1611,1,0,2,0,3,4,0,Attchd,2,1231.0,2,262,9,WD ,250000,0,1,7
20,RL,10768,2,Lvl,Corner,Veenker,1Fam,1Story,5,8,2004,Gable,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157.0,280.0,3,4,1437,0,1437,1,0,2,0,3,4,1,Attchd,2,528.0,2,0,7,WD ,218000,0,1,31
60,RL,10530,3,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1993,Gable,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,1,6,819.0,329.0,5,4,1091,984,2075,1,0,2,1,3,4,1,Attchd,1,473.0,2,235,8,WD ,255000,0,1,14
20,RL,14859,2,HLS,CulDSac,Gilbert,1Fam,1Story,7,5,2006,Hip,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1670.0,5,4,1670,0,1670,0,0,2,0,3,4,1,Attchd,2,690.0,2,144,8,New,240000,0,1,0
20,RL,10481,2,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,Hip,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,1,0.0,2140.0,5,4,2140,0,2140,0,0,2,1,3,4,0,Attchd,3,894.0,2,136,6,New,360000,0,1,1
80,RL,9350,3,Lvl,Inside,NAmes,1Fam,SLvl,5,8,1999,Gable,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633.0,586.0,4,4,1265,0,1265,0,1,2,0,3,4,1,Attchd,2,502.0,2,0,10,WD ,179900,0,1,43
50,RL,18030,2,Bnk,Inside,ClearCr,1Fam,1.5Fin,5,6,1994,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152.0,977.0,3,4,1636,971,3086,0,0,3,0,3,5,1,NA,0,0.0,2,122,3,WD ,200500,0,0,61
50,RM,5925,3,Lvl,Inside,OldTown,1Fam,1.5Fin,3,6,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,600.0,2,4,600,368,968,0,0,1,0,2,3,0,NA,0,0.0,2,0,5,WD ,37900,0,0,99
20,RL,6718,2,Lvl,Inside,Timber,1Fam,1Story,8,5,2001,Gable,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,2,6,250.0,1017.0,5,4,1312,0,1312,0,0,2,0,2,4,0,Attchd,1,471.0,2,256,1,WD ,180500,0,1,6
90,RL,11855,3,Lvl,Inside,SawyerW,Duplex,2Story,7,5,2000,Hip,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,348.0,5,4,1168,1619,2787,2,0,4,2,6,3,2,BuiltIn,3,820.0,2,312,10,WD ,269500,0,0,9
60,RL,12394,2,Lvl,Corner,Gilbert,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,847.0,5,4,847,886,1733,0,0,2,1,3,4,1,BuiltIn,3,433.0,2,100,10,WD ,225000,0,1,4
50,RM,7000,3,Lvl,Corner,IDOTRR,1Fam,1.5Fin,6,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,375.0,345.0,4,3,720,495,1215,0,0,1,0,3,4,0,Detchd,3,720.0,2,0,5,WD ,141000,0,1,67
20,RL,10367,2,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,Hip,VinylSd,VinylSd,Stone,284.0,5,3,PConc,5,3,2,6,1015.0,724.0,5,4,1743,0,1743,1,0,2,0,3,5,1,Attchd,2,927.0,2,168,6,ConLI,335000,0,1,1
20,RL,15240,2,Lvl,FR2,CollgCr,1Fam,1Story,5,8,2004,Gable,CemntBd,CmentBd,None,0.0,4,4,CBlock,4,3,1,6,198.0,140.0,5,4,1026,0,1026,1,0,1,1,3,3,0,Attchd,1,308.0,2,316,6,WD ,150000,0,1,33
20,RL,50271,2,Low,Inside,Veenker,1Fam,1Story,9,5,1987,Gable,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810.0,32.0,4,4,1842,0,1842,2,0,0,1,0,4,1,Attchd,3,894.0,2,857,11,WD ,385000,0,1,25
60,RL,13600,3,Lvl,Inside,NAmes,1Fam,2Story,7,6,1990,Gable,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,314.0,3,4,1186,800,1986,0,0,2,1,3,3,3,Attchd,1,486.0,2,0,10,WD ,205000,0,1,44
20,RL,6762,3,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,Stone,24.0,4,3,PConc,4,3,3,6,686.0,501.0,5,4,1208,0,1208,1,0,2,0,2,4,0,Attchd,2,632.0,2,105,2,WD ,206000,0,1,4
20,RL,8500,3,Lvl,FR2,CollgCr,1Fam,1Story,7,5,2004,Gable,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1422.0,5,4,1422,0,1422,0,0,2,0,3,4,0,Attchd,2,626.0,2,192,11,WD ,179600,0,1,3
20,RL,8877,3,Lvl,Inside,Edwards,1Fam,1Story,4,5,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,1,2,836.0,0.0,3,2,1220,0,1220,0,0,1,0,2,3,0,Detchd,1,396.0,2,0,4,COD,102000,0,0,55
20,RL,15611,2,Lvl,Corner,NWAmes,1Fam,1Story,5,6,1977,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767.0,266.0,3,4,1126,0,1126,0,1,2,0,3,5,0,Attchd,2,540.0,2,180,3,WD ,175000,0,0,31
20,RL,13300,3,Lvl,Inside,NAmes,1Fam,1Story,5,5,2001,Hip,Wd Sdng,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,494.0,521.0,4,4,1384,0,1384,1,0,1,0,2,3,0,Attchd,1,896.0,2,75,6,WD ,159000,0,1,50
20,RL,6500,3,Lvl,Inside,Edwards,1Fam,1Story,6,6,1976,Hip,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,94.0,3,4,1127,0,1127,0,1,1,1,3,3,1,Detchd,1,480.0,2,0,5,WD ,135000,0,1,32
50,RL,9525,3,Lvl,Inside,Edwards,1Fam,1.5Fin,6,4,1972,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,550.0,4,4,1216,639,1855,0,0,2,0,4,3,0,Attchd,1,325.0,2,182,10,WD ,136900,0,0,52
20,RL,6993,3,Lvl,Inside,Sawyer,1Fam,1Story,5,7,1994,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,447.0,3,4,1236,0,1236,0,0,1,0,3,3,1,Attchd,1,288.0,2,0,6,WD ,135000,0,0,45
60,RL,9430,3,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163.0,89.0,5,4,1268,1097,2365,1,0,2,1,3,4,1,Attchd,2,856.0,2,0,7,WD ,337000,0,1,10
60,RL,11029,2,Lvl,Corner,NWAmes,1Fam,2Story,6,7,1984,Gable,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,435.0,3,4,1512,1142,2654,1,0,2,1,4,4,1,Attchd,1,619.0,2,0,8,WD ,250000,0,1,38
60,RL,14311,2,Lvl,FR3,NWAmes,1Fam,2Story,8,5,1996,Gable,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,213.0,5,4,1236,1104,2340,1,0,2,1,4,4,1,Attchd,2,787.0,2,192,6,WD ,306000,0,1,12
90,RL,10800,3,Lvl,Inside,Edwards,Duplex,1Story,5,5,1988,Gable,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,4,6,1200.0,0.0,3,4,1200,0,1200,3,0,3,0,3,3,0,NA,0,0.0,2,120,3,WD ,179000,0,0,22
160,FV,3604,3,Lvl,Corner,Somerst,TwnhsE,2Story,7,5,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,689.0,5,4,703,689,1392,0,0,2,0,2,4,0,Detchd,1,540.0,2,0,2,WD ,146000,0,1,1
50,RM,10320,3,Lvl,Inside,IDOTRR,1Fam,1.5Fin,6,5,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,763.0,4,4,1138,1042,2180,0,0,1,1,3,3,1,Detchd,1,720.0,0,0,5,WD ,161000,0,1,92
20,RL,10603,2,Lvl,Inside,NWAmes,1Fam,1Story,6,7,2001,Gable,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,410.0,4,4,1610,0,1610,1,0,2,0,3,4,2,Attchd,2,480.0,2,168,2,WD ,205000,0,1,33
120,RL,4084,2,Lvl,Inside,Timber,TwnhsE,1Story,7,6,1986,Gable,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4,3,3,6,893.0,384.0,4,4,1501,0,1501,1,0,2,0,2,4,1,Attchd,3,512.0,2,240,7,WD ,241500,0,0,22
20,RL,7943,3,Lvl,Inside,Sawyer,1Fam,1Story,4,5,1961,Gable,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,126.0,4,4,1029,0,1029,1,0,1,0,3,3,0,Attchd,1,261.0,2,64,4,WD ,118500,0,1,46
80,RL,6930,2,Lvl,Inside,ClearCr,1Fam,SLvl,5,4,1958,Hip,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300.0,468.0,5,2,1352,0,1352,0,1,1,0,3,4,0,BuiltIn,1,288.0,2,168,7,WD ,130000,0,1,48
30,RM,7200,3,Lvl,Inside,OldTown,1Fam,1Story,5,8,1950,Gable,VinylSd,VinylSd,Stone,279.0,3,3,CBlock,3,3,1,1,0.0,808.0,5,4,1072,0,1072,0,0,1,0,2,3,2,Detchd,1,379.0,2,0,5,WD ,130000,0,0,67
60,RL,16052,2,Lvl,CulDSac,StoneBr,1Fam,2Story,10,5,2006,Hip,VinylSd,VinylSd,Stone,734.0,5,3,PConc,5,3,1,6,1206.0,644.0,5,4,1850,848,2698,1,0,2,1,4,5,1,Attchd,2,736.0,2,250,7,New,535000,0,0,0
20,RL,7150,3,Lvl,Inside,Sawyer,1Fam,1Story,5,6,1962,Gable,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,1,2,140.0,182.0,4,4,912,0,912,0,1,1,0,3,3,0,Attchd,1,252.0,2,0,10,WD ,123000,0,0,47
90,RL,6012,3,Lvl,Corner,Edwards,Duplex,1Story,4,5,1955,Gable,AsbShng,Plywood,None,0.0,3,2,PConc,0,0,0,0,0.0,0.0,3,4,1152,0,1152,0,0,2,0,2,3,0,NA,0,0.0,0,0,6,WD ,82000,0,0,53
75,RM,5350,3,Lvl,Corner,OldTown,1Fam,2Story,7,8,1965,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,4,116.0,508.0,5,4,730,720,1450,0,0,1,0,3,3,0,Detchd,1,288.0,2,0,3,WD ,132000,0,1,88
30,RL,5400,3,Lvl,Corner,OldTown,1Fam,1Story,5,6,1968,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1073.0,5,4,1073,0,1073,0,0,1,0,2,3,0,Detchd,1,326.0,2,0,12,WD ,108480,0,1,85
20,RL,9535,2,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1967,Gable,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,1,4,194.0,0.0,3,4,1458,0,1458,1,0,1,1,3,3,1,Attchd,1,512.0,2,284,7,WD ,165000,0,0,39
20,RL,7441,2,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,1,1,0.0,1461.0,5,4,1486,0,1486,0,0,2,0,3,4,0,Attchd,2,566.0,2,0,6,WD ,181000,0,1,1
80,RL,15400,3,Lvl,Inside,Sawyer,1Fam,SLvl,5,5,1961,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,1,1,0.0,552.0,3,4,904,611,1774,0,0,2,0,4,3,1,Attchd,1,384.0,2,290,7,WD ,165000,0,1,48
